"vertex","cluster","color"
9094,445,"#EFC000FF"
9096,445,"#EFC000FF"
9098,445,"#EFC000FF"
9099,445,"#EFC000FF"
9100,445,"#EFC000FF"
9101,445,"#EFC000FF"
9102,445,"#EFC000FF"
9103,445,"#EFC000FF"
9104,445,"#EFC000FF"
9105,215,"#4A6990FF"
9106,445,"#EFC000FF"
9107,445,"#EFC000FF"
9109,445,"#EFC000FF"
9111,445,"#EFC000FF"
9112,445,"#EFC000FF"
9113,445,"#EFC000FF"
9114,445,"#EFC000FF"
9115,116,"#0073C2FF"
9117,445,"#EFC000FF"
9118,445,"#EFC000FF"
9120,445,"#EFC000FF"
9121,445,"#EFC000FF"
9122,445,"#EFC000FF"
9123,445,"#EFC000FF"
9124,445,"#EFC000FF"
9125,445,"#EFC000FF"
9126,445,"#EFC000FF"
9127,838,"white"
9128,445,"#EFC000FF"
9129,445,"#EFC000FF"
9130,445,"#EFC000FF"
9132,445,"#EFC000FF"
9134,445,"#EFC000FF"
9135,445,"#EFC000FF"
9137,445,"#EFC000FF"
9138,445,"#EFC000FF"
9139,445,"#EFC000FF"
9140,116,"#0073C2FF"
9141,445,"#EFC000FF"
9142,445,"#EFC000FF"
9143,445,"#EFC000FF"
9148,5,"white"
9149,1406,"#7AA6DCFF"
9151,1406,"#7AA6DCFF"
9153,613,"white"
9154,613,"white"
9156,613,"white"
9165,445,"#EFC000FF"
9169,445,"#EFC000FF"
9171,445,"#EFC000FF"
9172,445,"#EFC000FF"
9174,445,"#EFC000FF"
9180,445,"#EFC000FF"
9190,445,"#EFC000FF"
9197,614,"white"
9202,116,"#0073C2FF"
9217,116,"#0073C2FF"
9218,116,"#0073C2FF"
9222,615,"white"
9223,615,"white"
9224,615,"white"
9229,165,"#CD534CFF"
9236,616,"white"
9243,445,"#EFC000FF"
9245,445,"#EFC000FF"
9246,445,"#EFC000FF"
9247,445,"#EFC000FF"
9248,182,"#868686FF"
9249,445,"#EFC000FF"
9301,165,"#CD534CFF"
9312,165,"#CD534CFF"
9314,165,"#CD534CFF"
9334,165,"#CD534CFF"
9341,165,"#CD534CFF"
9376,165,"#CD534CFF"
9399,165,"#CD534CFF"
9405,165,"#CD534CFF"
9413,165,"#CD534CFF"
9422,165,"#CD534CFF"
9436,165,"#CD534CFF"
9439,165,"#CD534CFF"
9447,165,"#CD534CFF"
9458,165,"#CD534CFF"
9460,165,"#CD534CFF"
9462,165,"#CD534CFF"
9464,165,"#CD534CFF"
9473,165,"#CD534CFF"
9476,165,"#CD534CFF"
9481,165,"#CD534CFF"
9495,165,"#CD534CFF"
9496,165,"#CD534CFF"
9506,165,"#CD534CFF"
9507,165,"#CD534CFF"
9511,165,"#CD534CFF"
9515,340,"white"
9518,165,"#CD534CFF"
9519,165,"#CD534CFF"
9521,165,"#CD534CFF"
9523,165,"#CD534CFF"
9526,165,"#CD534CFF"
9532,165,"#CD534CFF"
9542,165,"#CD534CFF"
9551,165,"#CD534CFF"
9552,165,"#CD534CFF"
9564,165,"#CD534CFF"
9565,165,"#CD534CFF"
9575,165,"#CD534CFF"
9581,165,"#CD534CFF"
9583,165,"#CD534CFF"
9586,165,"#CD534CFF"
9596,165,"#CD534CFF"
9598,445,"#EFC000FF"
9600,165,"#CD534CFF"
9602,165,"#CD534CFF"
9613,165,"#CD534CFF"
9615,488,"#003C67FF"
9619,165,"#CD534CFF"
9620,165,"#CD534CFF"
9622,165,"#CD534CFF"
9624,165,"#CD534CFF"
9625,165,"#CD534CFF"
9628,165,"#CD534CFF"
9629,165,"#CD534CFF"
9632,165,"#CD534CFF"
9633,165,"#CD534CFF"
9639,165,"#CD534CFF"
9640,165,"#CD534CFF"
9641,165,"#CD534CFF"
9647,165,"#CD534CFF"
9648,165,"#CD534CFF"
9649,165,"#CD534CFF"
9658,165,"#CD534CFF"
9660,165,"#CD534CFF"
9662,165,"#CD534CFF"
9665,165,"#CD534CFF"
9675,165,"#CD534CFF"
9686,165,"#CD534CFF"
9688,165,"#CD534CFF"
9697,165,"#CD534CFF"
9706,165,"#CD534CFF"
9716,165,"#CD534CFF"
9720,165,"#CD534CFF"
9723,165,"#CD534CFF"
9724,165,"#CD534CFF"
9726,165,"#CD534CFF"
9727,165,"#CD534CFF"
9729,165,"#CD534CFF"
9735,165,"#CD534CFF"
9736,165,"#CD534CFF"
9737,165,"#CD534CFF"
9739,165,"#CD534CFF"
9742,165,"#CD534CFF"
9749,165,"#CD534CFF"
9755,165,"#CD534CFF"
9756,165,"#CD534CFF"
9758,165,"#CD534CFF"
9760,165,"#CD534CFF"
9762,165,"#CD534CFF"
9763,165,"#CD534CFF"
9765,165,"#CD534CFF"
9767,165,"#CD534CFF"
9780,165,"#CD534CFF"
9783,165,"#CD534CFF"
9785,165,"#CD534CFF"
9790,165,"#CD534CFF"
9793,165,"#CD534CFF"
9796,165,"#CD534CFF"
9797,165,"#CD534CFF"
9799,165,"#CD534CFF"
9804,838,"white"
9806,165,"#CD534CFF"
9809,165,"#CD534CFF"
9810,165,"#CD534CFF"
9814,165,"#CD534CFF"
9815,165,"#CD534CFF"
9816,165,"#CD534CFF"
9817,165,"#CD534CFF"
9818,165,"#CD534CFF"
9819,165,"#CD534CFF"
9820,165,"#CD534CFF"
9821,165,"#CD534CFF"
9822,165,"#CD534CFF"
9823,165,"#CD534CFF"
9824,165,"#CD534CFF"
9826,165,"#CD534CFF"
9833,165,"#CD534CFF"
9834,165,"#CD534CFF"
9841,445,"#EFC000FF"
9842,445,"#EFC000FF"
9844,445,"#EFC000FF"
9848,445,"#EFC000FF"
9858,445,"#EFC000FF"
9880,445,"#EFC000FF"
9917,445,"#EFC000FF"
9919,445,"#EFC000FF"
9924,445,"#EFC000FF"
9927,445,"#EFC000FF"
9938,445,"#EFC000FF"
9959,445,"#EFC000FF"
9980,584,"#3B3B3BFF"
9986,445,"#EFC000FF"
9996,445,"#EFC000FF"
9997,445,"#EFC000FF"
9999,445,"#EFC000FF"
10012,896,"white"
10021,445,"#EFC000FF"
10028,445,"#EFC000FF"
10029,445,"#EFC000FF"
10031,445,"#EFC000FF"
10033,445,"#EFC000FF"
10035,619,"white"
10044,445,"#EFC000FF"
10048,445,"#EFC000FF"
10056,445,"#EFC000FF"
10058,445,"#EFC000FF"
10066,445,"#EFC000FF"
10069,445,"#EFC000FF"
10075,445,"#EFC000FF"
10080,445,"#EFC000FF"
10081,445,"#EFC000FF"
10088,445,"#EFC000FF"
10089,445,"#EFC000FF"
10090,445,"#EFC000FF"
10091,445,"#EFC000FF"
10100,445,"#EFC000FF"
10105,445,"#EFC000FF"
10106,445,"#EFC000FF"
10117,445,"#EFC000FF"
10118,445,"#EFC000FF"
10120,445,"#EFC000FF"
10123,445,"#EFC000FF"
10124,445,"#EFC000FF"
10126,445,"#EFC000FF"
10129,445,"#EFC000FF"
10130,445,"#EFC000FF"
10134,445,"#EFC000FF"
10136,445,"#EFC000FF"
10139,445,"#EFC000FF"
10147,445,"#EFC000FF"
10149,445,"#EFC000FF"
10153,445,"#EFC000FF"
10157,445,"#EFC000FF"
10159,445,"#EFC000FF"
10160,445,"#EFC000FF"
10169,445,"#EFC000FF"
10173,445,"#EFC000FF"
10174,445,"#EFC000FF"
10175,445,"#EFC000FF"
10176,445,"#EFC000FF"
10178,445,"#EFC000FF"
10179,445,"#EFC000FF"
10180,445,"#EFC000FF"
10181,445,"#EFC000FF"
10183,445,"#EFC000FF"
10184,445,"#EFC000FF"
10185,445,"#EFC000FF"
10187,445,"#EFC000FF"
10188,445,"#EFC000FF"
10189,445,"#EFC000FF"
10190,445,"#EFC000FF"
10191,445,"#EFC000FF"
10192,445,"#EFC000FF"
10197,620,"white"
10198,620,"white"
10199,620,"white"
10200,620,"white"
10201,620,"white"
10202,620,"white"
10203,182,"#868686FF"
10206,621,"white"
10209,848,"white"
10214,445,"#EFC000FF"
10215,445,"#EFC000FF"
10216,445,"#EFC000FF"
10217,445,"#EFC000FF"
10220,445,"#EFC000FF"
10221,445,"#EFC000FF"
10222,445,"#EFC000FF"
10223,445,"#EFC000FF"
10224,445,"#EFC000FF"
10226,445,"#EFC000FF"
10227,445,"#EFC000FF"
10231,445,"#EFC000FF"
10232,445,"#EFC000FF"
10233,445,"#EFC000FF"
10234,445,"#EFC000FF"
10235,445,"#EFC000FF"
10237,445,"#EFC000FF"
10238,445,"#EFC000FF"
10239,445,"#EFC000FF"
10241,445,"#EFC000FF"
10242,445,"#EFC000FF"
10243,445,"#EFC000FF"
10246,622,"white"
10250,848,"white"
10253,623,"white"
10298,1406,"#7AA6DCFF"
10299,1406,"#7AA6DCFF"
10301,1406,"#7AA6DCFF"
10302,1406,"#7AA6DCFF"
10303,1406,"#7AA6DCFF"
10304,1406,"#7AA6DCFF"
10306,1406,"#7AA6DCFF"
10307,1406,"#7AA6DCFF"
10309,624,"white"
10316,165,"#CD534CFF"
10323,445,"#EFC000FF"
10324,165,"#CD534CFF"
10326,165,"#CD534CFF"
10329,165,"#CD534CFF"
10330,165,"#CD534CFF"
10331,165,"#CD534CFF"
10332,165,"#CD534CFF"
10334,165,"#CD534CFF"
10335,165,"#CD534CFF"
10336,165,"#CD534CFF"
10338,165,"#CD534CFF"
10339,165,"#CD534CFF"
10340,165,"#CD534CFF"
10341,165,"#CD534CFF"
10342,165,"#CD534CFF"
10343,165,"#CD534CFF"
10346,445,"#EFC000FF"
10353,625,"white"
10356,626,"white"
10359,627,"white"
10361,1406,"#7AA6DCFF"
10362,1406,"#7AA6DCFF"
10363,1406,"#7AA6DCFF"
10366,1406,"#7AA6DCFF"
10369,1406,"#7AA6DCFF"
10370,1406,"#7AA6DCFF"
10373,1406,"#7AA6DCFF"
10375,1406,"#7AA6DCFF"
10376,1406,"#7AA6DCFF"
10377,1406,"#7AA6DCFF"
10378,1406,"#7AA6DCFF"
10379,1406,"#7AA6DCFF"
10381,1406,"#7AA6DCFF"
10382,488,"#003C67FF"
10383,1406,"#7AA6DCFF"
10384,1406,"#7AA6DCFF"
10385,1406,"#7AA6DCFF"
10387,1406,"#7AA6DCFF"
10388,488,"#003C67FF"
10389,1406,"#7AA6DCFF"
10391,1406,"#7AA6DCFF"
10392,1406,"#7AA6DCFF"
10393,1406,"#7AA6DCFF"
10395,1406,"#7AA6DCFF"
10396,1406,"#7AA6DCFF"
10400,1406,"#7AA6DCFF"
10401,445,"#EFC000FF"
10402,1406,"#7AA6DCFF"
10403,1406,"#7AA6DCFF"
10404,1406,"#7AA6DCFF"
10406,116,"#0073C2FF"
10407,1406,"#7AA6DCFF"
10409,116,"#0073C2FF"
10411,1406,"#7AA6DCFF"
10412,1406,"#7AA6DCFF"
10414,488,"#003C67FF"
10415,1406,"#7AA6DCFF"
10416,1406,"#7AA6DCFF"
10417,1406,"#7AA6DCFF"
10419,1406,"#7AA6DCFF"
10421,1406,"#7AA6DCFF"
10422,116,"#0073C2FF"
10423,1406,"#7AA6DCFF"
10424,1406,"#7AA6DCFF"
10426,445,"#EFC000FF"
10427,1406,"#7AA6DCFF"
10428,488,"#003C67FF"
10429,1406,"#7AA6DCFF"
10431,1406,"#7AA6DCFF"
10432,1406,"#7AA6DCFF"
10433,1406,"#7AA6DCFF"
10435,1406,"#7AA6DCFF"
10436,1406,"#7AA6DCFF"
10437,1406,"#7AA6DCFF"
10438,1406,"#7AA6DCFF"
10439,1406,"#7AA6DCFF"
10447,390,"white"
10455,628,"white"
10479,445,"#EFC000FF"
10482,445,"#EFC000FF"
10484,445,"#EFC000FF"
10508,182,"#868686FF"
10513,182,"#868686FF"
10518,1406,"#7AA6DCFF"
10520,1406,"#7AA6DCFF"
10521,1406,"#7AA6DCFF"
10532,533,"#8F7700FF"
10536,445,"#EFC000FF"
10555,116,"#0073C2FF"
10576,116,"#0073C2FF"
10594,116,"#0073C2FF"
10606,116,"#0073C2FF"
10642,116,"#0073C2FF"
10647,116,"#0073C2FF"
10657,116,"#0073C2FF"
10675,116,"#0073C2FF"
10678,116,"#0073C2FF"
10680,116,"#0073C2FF"
10689,116,"#0073C2FF"
10703,116,"#0073C2FF"
10705,116,"#0073C2FF"
10711,116,"#0073C2FF"
10713,116,"#0073C2FF"
10722,445,"#EFC000FF"
10723,445,"#EFC000FF"
10737,838,"white"
10738,838,"white"
10739,838,"white"
10741,533,"#8F7700FF"
10747,629,"white"
10753,630,"white"
10754,630,"white"
10755,630,"white"
10762,1406,"#7AA6DCFF"
10770,584,"#3B3B3BFF"
10771,848,"white"
10773,631,"white"
10774,631,"white"
10777,488,"#003C67FF"
10781,488,"#003C67FF"
10784,488,"#003C67FF"
10785,488,"#003C67FF"
10786,488,"#003C67FF"
10787,165,"#CD534CFF"
10788,488,"#003C67FF"
10790,488,"#003C67FF"
10791,488,"#003C67FF"
10793,488,"#003C67FF"
10798,138,"#A73030FF"
10800,138,"#A73030FF"
10801,138,"#A73030FF"
10802,138,"#A73030FF"
10803,138,"#A73030FF"
10804,138,"#A73030FF"
10805,138,"#A73030FF"
10806,138,"#A73030FF"
10807,138,"#A73030FF"
10808,138,"#A73030FF"
10809,116,"#0073C2FF"
10810,138,"#A73030FF"
10812,138,"#A73030FF"
10820,215,"#4A6990FF"
10834,116,"#0073C2FF"
10836,116,"#0073C2FF"
10837,116,"#0073C2FF"
10838,116,"#0073C2FF"
10843,182,"#868686FF"
10872,445,"#EFC000FF"
10874,445,"#EFC000FF"
10877,445,"#EFC000FF"
10879,445,"#EFC000FF"
10882,445,"#EFC000FF"
10887,445,"#EFC000FF"
10888,445,"#EFC000FF"
10889,445,"#EFC000FF"
10891,445,"#EFC000FF"
10895,584,"#3B3B3BFF"
10900,584,"#3B3B3BFF"
10908,584,"#3B3B3BFF"
10921,584,"#3B3B3BFF"
10925,584,"#3B3B3BFF"
10927,584,"#3B3B3BFF"
10935,584,"#3B3B3BFF"
10937,445,"#EFC000FF"
10942,584,"#3B3B3BFF"
10943,584,"#3B3B3BFF"
10945,584,"#3B3B3BFF"
10951,182,"#868686FF"
10963,182,"#868686FF"
10970,584,"#3B3B3BFF"
10971,182,"#868686FF"
10976,584,"#3B3B3BFF"
10979,584,"#3B3B3BFF"
10980,116,"#0073C2FF"
10981,584,"#3B3B3BFF"
10983,584,"#3B3B3BFF"
10984,584,"#3B3B3BFF"
10985,584,"#3B3B3BFF"
10987,584,"#3B3B3BFF"
10994,632,"white"
10999,165,"#CD534CFF"
11000,165,"#CD534CFF"
11005,633,"white"
11009,445,"#EFC000FF"
11011,445,"#EFC000FF"
11013,116,"#0073C2FF"
11015,445,"#EFC000FF"
11016,445,"#EFC000FF"
11017,445,"#EFC000FF"
11018,445,"#EFC000FF"
11019,445,"#EFC000FF"
11021,445,"#EFC000FF"
11022,445,"#EFC000FF"
11023,445,"#EFC000FF"
11027,445,"#EFC000FF"
11029,445,"#EFC000FF"
11030,445,"#EFC000FF"
11031,445,"#EFC000FF"
11033,445,"#EFC000FF"
11035,838,"white"
11036,445,"#EFC000FF"
11037,445,"#EFC000FF"
11039,445,"#EFC000FF"
11040,445,"#EFC000FF"
11041,116,"#0073C2FF"
11042,116,"#0073C2FF"
11044,445,"#EFC000FF"
11061,634,"white"
11065,445,"#EFC000FF"
11073,182,"#868686FF"
11082,182,"#868686FF"
11093,533,"#8F7700FF"
11098,445,"#EFC000FF"
11099,445,"#EFC000FF"
11102,445,"#EFC000FF"
11103,445,"#EFC000FF"
11104,445,"#EFC000FF"
11110,445,"#EFC000FF"
11113,445,"#EFC000FF"
11118,445,"#EFC000FF"
11120,445,"#EFC000FF"
11121,445,"#EFC000FF"
11124,106,"white"
11125,445,"#EFC000FF"
11128,445,"#EFC000FF"
11129,445,"#EFC000FF"
11130,445,"#EFC000FF"
11131,445,"#EFC000FF"
11132,445,"#EFC000FF"
11133,445,"#EFC000FF"
11134,445,"#EFC000FF"
11135,445,"#EFC000FF"
11136,445,"#EFC000FF"
11137,445,"#EFC000FF"
11140,445,"#EFC000FF"
11141,1343,"white"
11146,116,"#0073C2FF"
11147,445,"#EFC000FF"
11150,445,"#EFC000FF"
11151,445,"#EFC000FF"
11152,445,"#EFC000FF"
11153,445,"#EFC000FF"
11154,445,"#EFC000FF"
11156,838,"white"
11157,445,"#EFC000FF"
11158,445,"#EFC000FF"
11159,445,"#EFC000FF"
11160,445,"#EFC000FF"
11161,445,"#EFC000FF"
11162,445,"#EFC000FF"
11163,445,"#EFC000FF"
11164,445,"#EFC000FF"
11167,445,"#EFC000FF"
11168,445,"#EFC000FF"
11170,445,"#EFC000FF"
11171,445,"#EFC000FF"
11172,445,"#EFC000FF"
11173,445,"#EFC000FF"
11174,445,"#EFC000FF"
11175,445,"#EFC000FF"
11176,1406,"#7AA6DCFF"
11178,165,"#CD534CFF"
11179,445,"#EFC000FF"
11181,445,"#EFC000FF"
11182,445,"#EFC000FF"
11183,445,"#EFC000FF"
11185,445,"#EFC000FF"
11186,445,"#EFC000FF"
11187,445,"#EFC000FF"
11188,445,"#EFC000FF"
11189,445,"#EFC000FF"
11190,445,"#EFC000FF"
11191,445,"#EFC000FF"
11192,445,"#EFC000FF"
11193,445,"#EFC000FF"
11194,445,"#EFC000FF"
11195,445,"#EFC000FF"
11196,445,"#EFC000FF"
11197,445,"#EFC000FF"
11198,445,"#EFC000FF"
11199,116,"#0073C2FF"
11200,445,"#EFC000FF"
11201,445,"#EFC000FF"
11203,445,"#EFC000FF"
11204,445,"#EFC000FF"
11205,445,"#EFC000FF"
11206,116,"#0073C2FF"
11207,445,"#EFC000FF"
11208,445,"#EFC000FF"
11210,445,"#EFC000FF"
11211,445,"#EFC000FF"
11213,445,"#EFC000FF"
11214,445,"#EFC000FF"
11215,445,"#EFC000FF"
11216,445,"#EFC000FF"
11217,584,"#3B3B3BFF"
11218,445,"#EFC000FF"
11226,749,"white"
11234,635,"white"
11235,635,"white"
11239,445,"#EFC000FF"
11243,445,"#EFC000FF"
11246,445,"#EFC000FF"
11256,445,"#EFC000FF"
11262,445,"#EFC000FF"
11266,445,"#EFC000FF"
11273,445,"#EFC000FF"
11275,445,"#EFC000FF"
11280,445,"#EFC000FF"
11286,445,"#EFC000FF"
11291,445,"#EFC000FF"
11294,445,"#EFC000FF"
11299,445,"#EFC000FF"
11301,445,"#EFC000FF"
11309,445,"#EFC000FF"
11312,116,"#0073C2FF"
11316,445,"#EFC000FF"
11320,445,"#EFC000FF"
11332,445,"#EFC000FF"
11338,445,"#EFC000FF"
11340,445,"#EFC000FF"
11342,445,"#EFC000FF"
11343,445,"#EFC000FF"
11346,445,"#EFC000FF"
11347,445,"#EFC000FF"
11354,445,"#EFC000FF"
11360,1406,"#7AA6DCFF"
11362,445,"#EFC000FF"
11365,445,"#EFC000FF"
11369,445,"#EFC000FF"
11371,445,"#EFC000FF"
11373,445,"#EFC000FF"
11376,182,"#868686FF"
11385,445,"#EFC000FF"
11386,445,"#EFC000FF"
11387,445,"#EFC000FF"
11390,445,"#EFC000FF"
11391,445,"#EFC000FF"
11393,445,"#EFC000FF"
11396,445,"#EFC000FF"
11397,445,"#EFC000FF"
11399,445,"#EFC000FF"
11400,445,"#EFC000FF"
11404,445,"#EFC000FF"
11407,445,"#EFC000FF"
11409,445,"#EFC000FF"
11433,445,"#EFC000FF"
11434,445,"#EFC000FF"
11436,445,"#EFC000FF"
11438,445,"#EFC000FF"
11439,445,"#EFC000FF"
11445,445,"#EFC000FF"
11447,445,"#EFC000FF"
11448,445,"#EFC000FF"
11451,445,"#EFC000FF"
11452,445,"#EFC000FF"
11454,445,"#EFC000FF"
11457,445,"#EFC000FF"
11462,445,"#EFC000FF"
11463,445,"#EFC000FF"
11465,838,"white"
11466,445,"#EFC000FF"
11468,445,"#EFC000FF"
11471,445,"#EFC000FF"
11472,445,"#EFC000FF"
11473,445,"#EFC000FF"
11475,445,"#EFC000FF"
11481,445,"#EFC000FF"
11482,445,"#EFC000FF"
11485,445,"#EFC000FF"
11486,445,"#EFC000FF"
11487,445,"#EFC000FF"
11490,445,"#EFC000FF"
11491,445,"#EFC000FF"
11500,445,"#EFC000FF"
11501,445,"#EFC000FF"
11503,445,"#EFC000FF"
11505,445,"#EFC000FF"
11506,445,"#EFC000FF"
11510,445,"#EFC000FF"
11515,445,"#EFC000FF"
11519,445,"#EFC000FF"
11523,445,"#EFC000FF"
11539,445,"#EFC000FF"
11540,445,"#EFC000FF"
11542,445,"#EFC000FF"
11543,445,"#EFC000FF"
11544,445,"#EFC000FF"
11548,445,"#EFC000FF"
11551,445,"#EFC000FF"
11554,445,"#EFC000FF"
11556,445,"#EFC000FF"
11562,445,"#EFC000FF"
11563,445,"#EFC000FF"
11567,445,"#EFC000FF"
11568,445,"#EFC000FF"
11570,445,"#EFC000FF"
11572,445,"#EFC000FF"
11574,1343,"white"
11575,445,"#EFC000FF"
11576,843,"white"
11580,445,"#EFC000FF"
11581,445,"#EFC000FF"
11582,445,"#EFC000FF"
11584,445,"#EFC000FF"
11585,445,"#EFC000FF"
11586,215,"#4A6990FF"
11587,445,"#EFC000FF"
11588,445,"#EFC000FF"
11589,445,"#EFC000FF"
11592,445,"#EFC000FF"
11593,445,"#EFC000FF"
11594,445,"#EFC000FF"
11595,445,"#EFC000FF"
11596,445,"#EFC000FF"
11597,445,"#EFC000FF"
11602,488,"#003C67FF"
11603,445,"#EFC000FF"
11604,116,"#0073C2FF"
11605,445,"#EFC000FF"
11606,445,"#EFC000FF"
11607,445,"#EFC000FF"
11608,445,"#EFC000FF"
11610,488,"#003C67FF"
11616,445,"#EFC000FF"
11618,445,"#EFC000FF"
11620,445,"#EFC000FF"
11624,445,"#EFC000FF"
11627,445,"#EFC000FF"
11629,445,"#EFC000FF"
11631,445,"#EFC000FF"
11633,445,"#EFC000FF"
11634,116,"#0073C2FF"
11635,445,"#EFC000FF"
11638,445,"#EFC000FF"
11640,445,"#EFC000FF"
11641,445,"#EFC000FF"
11642,445,"#EFC000FF"
11644,445,"#EFC000FF"
11645,445,"#EFC000FF"
11646,445,"#EFC000FF"
11647,445,"#EFC000FF"
11649,445,"#EFC000FF"
11650,445,"#EFC000FF"
11651,488,"#003C67FF"
11652,445,"#EFC000FF"
11653,445,"#EFC000FF"
11654,116,"#0073C2FF"
11655,445,"#EFC000FF"
11656,445,"#EFC000FF"
11657,445,"#EFC000FF"
11658,445,"#EFC000FF"
11661,488,"#003C67FF"
11662,116,"#0073C2FF"
11663,445,"#EFC000FF"
11665,445,"#EFC000FF"
11667,445,"#EFC000FF"
11670,116,"#0073C2FF"
11671,445,"#EFC000FF"
11673,445,"#EFC000FF"
11676,445,"#EFC000FF"
11677,445,"#EFC000FF"
11681,445,"#EFC000FF"
11683,445,"#EFC000FF"
11685,445,"#EFC000FF"
11686,445,"#EFC000FF"
11687,445,"#EFC000FF"
11689,445,"#EFC000FF"
11690,445,"#EFC000FF"
11691,116,"#0073C2FF"
11693,445,"#EFC000FF"
11694,445,"#EFC000FF"
11696,445,"#EFC000FF"
11697,116,"#0073C2FF"
11698,445,"#EFC000FF"
11699,445,"#EFC000FF"
11700,445,"#EFC000FF"
11701,445,"#EFC000FF"
11702,445,"#EFC000FF"
11703,445,"#EFC000FF"
11705,445,"#EFC000FF"
11706,445,"#EFC000FF"
11707,488,"#003C67FF"
11708,445,"#EFC000FF"
11710,1406,"#7AA6DCFF"
11711,1406,"#7AA6DCFF"
11712,1406,"#7AA6DCFF"
11713,1406,"#7AA6DCFF"
11714,1406,"#7AA6DCFF"
11722,533,"#8F7700FF"
11723,533,"#8F7700FF"
11727,636,"white"
11728,636,"white"
11729,636,"white"
11730,636,"white"
11731,636,"white"
11732,636,"white"
11739,750,"white"
11740,750,"white"
11753,165,"#CD534CFF"
11762,165,"#CD534CFF"
11763,165,"#CD534CFF"
11770,848,"white"
11771,848,"white"
11772,848,"white"
11789,116,"#0073C2FF"
11809,445,"#EFC000FF"
11813,165,"#CD534CFF"
11816,165,"#CD534CFF"
11817,165,"#CD534CFF"
11818,165,"#CD534CFF"
11820,165,"#CD534CFF"
11821,165,"#CD534CFF"
11822,165,"#CD534CFF"
11824,637,"white"
11834,1406,"#7AA6DCFF"
11835,1406,"#7AA6DCFF"
11838,1406,"#7AA6DCFF"
11867,165,"#CD534CFF"
11880,165,"#CD534CFF"
11887,165,"#CD534CFF"
11888,165,"#CD534CFF"
11891,165,"#CD534CFF"
11894,165,"#CD534CFF"
11895,165,"#CD534CFF"
11897,165,"#CD534CFF"
11900,165,"#CD534CFF"
11901,165,"#CD534CFF"
11902,165,"#CD534CFF"
11903,165,"#CD534CFF"
11904,165,"#CD534CFF"
11905,165,"#CD534CFF"
11906,165,"#CD534CFF"
11907,165,"#CD534CFF"
11908,165,"#CD534CFF"
11909,165,"#CD534CFF"
11911,165,"#CD534CFF"
11912,165,"#CD534CFF"
11915,165,"#CD534CFF"
11917,165,"#CD534CFF"
11921,165,"#CD534CFF"
11922,165,"#CD534CFF"
11923,165,"#CD534CFF"
11924,165,"#CD534CFF"
11926,165,"#CD534CFF"
11927,165,"#CD534CFF"
11928,165,"#CD534CFF"
11929,165,"#CD534CFF"
11931,488,"#003C67FF"
11937,182,"#868686FF"
11941,638,"white"
11944,116,"#0073C2FF"
11945,116,"#0073C2FF"
11948,116,"#0073C2FF"
11949,116,"#0073C2FF"
11951,116,"#0073C2FF"
11952,116,"#0073C2FF"
11953,116,"#0073C2FF"
11956,116,"#0073C2FF"
11957,116,"#0073C2FF"
11958,488,"#003C67FF"
11959,116,"#0073C2FF"
11964,5,"white"
11965,5,"white"
11975,815,"white"
11976,815,"white"
11977,815,"white"
11978,815,"white"
11979,815,"white"
11980,815,"white"
11982,815,"white"
11983,815,"white"
11984,815,"white"
11987,1406,"#7AA6DCFF"
11991,639,"white"
12020,116,"#0073C2FF"
12025,116,"#0073C2FF"
12036,116,"#0073C2FF"
12043,116,"#0073C2FF"
12044,116,"#0073C2FF"
12058,116,"#0073C2FF"
12069,165,"#CD534CFF"
12072,1406,"#7AA6DCFF"
12077,165,"#CD534CFF"
12081,488,"#003C67FF"
12083,116,"#0073C2FF"
12088,116,"#0073C2FF"
12090,488,"#003C67FF"
12091,488,"#003C67FF"
12094,138,"#A73030FF"
12095,488,"#003C67FF"
12096,488,"#003C67FF"
12101,488,"#003C67FF"
12102,488,"#003C67FF"
12103,488,"#003C67FF"
12104,584,"#3B3B3BFF"
12105,445,"#EFC000FF"
12106,488,"#003C67FF"
12109,488,"#003C67FF"
12110,488,"#003C67FF"
12111,488,"#003C67FF"
12113,488,"#003C67FF"
12114,488,"#003C67FF"
12116,488,"#003C67FF"
12117,488,"#003C67FF"
12118,488,"#003C67FF"
12120,488,"#003C67FF"
12122,488,"#003C67FF"
12123,488,"#003C67FF"
12124,488,"#003C67FF"
12125,445,"#EFC000FF"
12126,488,"#003C67FF"
12131,640,"white"
12150,641,"white"
12154,838,"white"
12155,838,"white"
12156,838,"white"
12157,838,"white"
12158,838,"white"
12159,838,"white"
12160,838,"white"
12161,838,"white"
12162,838,"white"
12163,838,"white"
12164,838,"white"
12165,838,"white"
12166,838,"white"
12167,838,"white"
12168,838,"white"
12169,838,"white"
12170,838,"white"
12171,838,"white"
12172,445,"#EFC000FF"
12173,838,"white"
12174,838,"white"
12175,838,"white"
12176,838,"white"
12190,488,"#003C67FF"
12196,445,"#EFC000FF"
12200,445,"#EFC000FF"
12206,239,"white"
12218,165,"#CD534CFF"
12223,165,"#CD534CFF"
12230,165,"#CD534CFF"
12233,165,"#CD534CFF"
12236,165,"#CD534CFF"
12249,165,"#CD534CFF"
12250,165,"#CD534CFF"
12251,165,"#CD534CFF"
12253,165,"#CD534CFF"
12254,165,"#CD534CFF"
12255,165,"#CD534CFF"
12258,165,"#CD534CFF"
12259,165,"#CD534CFF"
12260,165,"#CD534CFF"
