"vertex","cluster","color"
2169,1789,"#003C67FF"
21846,418,"#EFC000FF"
3337,903,"#868686FF"
72556,1346,"#8F7700FF"
72545,1407,"#3B3B3BFF"
80656,2390,"white"
36767,903,"#868686FF"
48845,1789,"#003C67FF"
80657,418,"#EFC000FF"
80658,977,"#0073C2FF"
80659,977,"#0073C2FF"
80660,1306,"#CD534CFF"
12592,1789,"#003C67FF"
13902,977,"#0073C2FF"
64413,1750,"#7AA6DCFF"
8033,977,"#0073C2FF"
71864,1789,"#003C67FF"
15714,977,"#0073C2FF"
57713,418,"#EFC000FF"
30073,903,"#868686FF"
7324,1346,"#8F7700FF"
80664,1750,"#7AA6DCFF"
72228,977,"#0073C2FF"
80666,977,"#0073C2FF"
7325,977,"#0073C2FF"
21847,418,"#EFC000FF"
8034,977,"#0073C2FF"
80667,977,"#0073C2FF"
36768,903,"#868686FF"
50374,977,"#0073C2FF"
12593,1789,"#003C67FF"
80670,1346,"#8F7700FF"
21848,1789,"#003C67FF"
13903,977,"#0073C2FF"
80671,1789,"#003C67FF"
80672,288,"white"
36769,1789,"#003C67FF"
66870,1185,"#4A6990FF"
34171,1789,"#003C67FF"
80675,1346,"#8F7700FF"
80676,418,"#EFC000FF"
64917,265,"white"
21849,418,"#EFC000FF"
80677,1750,"#7AA6DCFF"
9118,1789,"#003C67FF"
14897,1346,"#8F7700FF"
18024,1346,"#8F7700FF"
80685,1750,"#7AA6DCFF"
13904,1789,"#003C67FF"
6636,1789,"#003C67FF"
80689,1346,"#8F7700FF"
12594,1789,"#003C67FF"
46322,1346,"#8F7700FF"
80690,1750,"#7AA6DCFF"
18182,1789,"#003C67FF"
3855,1789,"#003C67FF"
80705,977,"#0073C2FF"
80706,1750,"#7AA6DCFF"
80707,2733,"white"
80709,1306,"#CD534CFF"
14113,418,"#EFC000FF"
80710,2734,"white"
14446,1076,"white"
80721,1789,"#003C67FF"
80722,977,"#0073C2FF"
56725,418,"#EFC000FF"
21850,418,"#EFC000FF"
48749,1789,"#003C67FF"
18183,1789,"#003C67FF"
80723,977,"#0073C2FF"
80724,1750,"#7AA6DCFF"
80730,977,"#0073C2FF"
66029,1789,"#003C67FF"
80732,977,"#0073C2FF"
21851,418,"#EFC000FF"
18184,1789,"#003C67FF"
80733,977,"#0073C2FF"
80735,977,"#0073C2FF"
80736,903,"#868686FF"
52511,1407,"#3B3B3BFF"
80737,977,"#0073C2FF"
50375,977,"#0073C2FF"
80738,977,"#0073C2FF"
80739,977,"#0073C2FF"
11607,977,"#0073C2FF"
54872,1185,"#4A6990FF"
26979,977,"#0073C2FF"
80748,1407,"#3B3B3BFF"
80749,977,"#0073C2FF"
18185,1789,"#003C67FF"
33397,1407,"#3B3B3BFF"
80750,1750,"#7AA6DCFF"
80752,977,"#0073C2FF"
80753,977,"#0073C2FF"
43275,1789,"#003C67FF"
21852,418,"#EFC000FF"
80754,1346,"#8F7700FF"
57717,418,"#EFC000FF"
44312,418,"#EFC000FF"
21853,418,"#EFC000FF"
80755,977,"#0073C2FF"
80756,1185,"#4A6990FF"
80758,977,"#0073C2FF"
49270,977,"#0073C2FF"
67878,977,"#0073C2FF"
79523,928,"white"
30734,1750,"#7AA6DCFF"
50376,977,"#0073C2FF"
80762,1750,"#7AA6DCFF"
21854,1789,"#003C67FF"
29225,1789,"#003C67FF"
78697,418,"#EFC000FF"
12267,1789,"#003C67FF"
80763,977,"#0073C2FF"
80764,977,"#0073C2FF"
79524,928,"white"
12595,1789,"#003C67FF"
80766,977,"#0073C2FF"
64414,1750,"#7AA6DCFF"
8692,977,"#0073C2FF"
80768,977,"#0073C2FF"
2170,1789,"#003C67FF"
80770,418,"#EFC000FF"
21855,1789,"#003C67FF"
75444,928,"white"
7326,977,"#0073C2FF"
80781,977,"#0073C2FF"
80782,1750,"#7AA6DCFF"
80783,903,"#868686FF"
51806,1306,"#CD534CFF"
18621,2735,"white"
21856,418,"#EFC000FF"
78989,1750,"#7AA6DCFF"
80785,977,"#0073C2FF"
8038,977,"#0073C2FF"
55185,1791,"white"
21857,418,"#EFC000FF"
80788,1789,"#003C67FF"
17930,977,"#0073C2FF"
48204,418,"#EFC000FF"
9839,903,"#868686FF"
80790,1388,"white"
80791,903,"#868686FF"
80792,977,"#0073C2FF"
80793,977,"#0073C2FF"
2171,977,"#0073C2FF"
46047,1346,"#8F7700FF"
6950,977,"#0073C2FF"
57722,418,"#EFC000FF"
21858,418,"#EFC000FF"
80820,977,"#0073C2FF"
21859,418,"#EFC000FF"
80821,289,"white"
80822,1346,"#8F7700FF"
20495,977,"#0073C2FF"
8039,977,"#0073C2FF"
80833,977,"#0073C2FF"
80834,903,"#868686FF"
47026,1306,"#CD534CFF"
53688,1789,"#003C67FF"
80836,2849,"white"
80838,2736,"white"
28069,903,"#868686FF"
80842,2737,"white"
80844,977,"#0073C2FF"
80845,1211,"white"
80847,1306,"#CD534CFF"
32887,977,"#0073C2FF"
55371,1185,"#4A6990FF"
8693,977,"#0073C2FF"
11168,418,"#EFC000FF"
47028,1306,"#CD534CFF"
80852,1789,"#003C67FF"
16511,977,"#0073C2FF"
80853,977,"#0073C2FF"
80854,977,"#0073C2FF"
80855,977,"#0073C2FF"
21860,1185,"#4A6990FF"
80856,2738,"white"
57725,418,"#EFC000FF"
71759,1185,"#4A6990FF"
80859,977,"#0073C2FF"
67117,977,"#0073C2FF"
80860,977,"#0073C2FF"
21861,418,"#EFC000FF"
8040,1789,"#003C67FF"
76842,903,"#868686FF"
80862,977,"#0073C2FF"
80863,944,"white"
80865,977,"#0073C2FF"
14514,1306,"#CD534CFF"
80866,418,"#EFC000FF"
80867,1789,"#003C67FF"
36773,903,"#868686FF"
80868,977,"#0073C2FF"
80869,2739,"white"
80871,977,"#0073C2FF"
19346,1346,"#8F7700FF"
80872,1306,"#CD534CFF"
80873,978,"white"
80874,977,"#0073C2FF"
80876,977,"#0073C2FF"
9356,903,"#868686FF"
32591,903,"#868686FF"
47029,1306,"#CD534CFF"
43049,1789,"#003C67FF"
10789,977,"#0073C2FF"
3338,903,"#868686FF"
80879,418,"#EFC000FF"
36774,977,"#0073C2FF"
80880,1165,"white"
80882,977,"#0073C2FF"
80884,977,"#0073C2FF"
9840,903,"#868686FF"
80885,290,"white"
80886,977,"#0073C2FF"
80887,977,"#0073C2FF"
57727,418,"#EFC000FF"
80888,977,"#0073C2FF"
42947,1789,"#003C67FF"
12361,977,"#0073C2FF"
80894,977,"#0073C2FF"
28081,903,"#868686FF"
21863,418,"#EFC000FF"
80895,2740,"white"
80897,1789,"#003C67FF"
80898,2741,"white"
45997,1789,"#003C67FF"
80900,977,"#0073C2FF"
80901,977,"#0073C2FF"
56164,1306,"#CD534CFF"
68899,1789,"#003C67FF"
80902,977,"#0073C2FF"
36777,903,"#868686FF"
80903,977,"#0073C2FF"
21864,418,"#EFC000FF"
80904,977,"#0073C2FF"
17325,977,"#0073C2FF"
80906,977,"#0073C2FF"
36778,903,"#868686FF"
80772,928,"white"
26962,977,"#0073C2FF"
20822,1750,"#7AA6DCFF"
21865,418,"#EFC000FF"
80773,928,"white"
64918,1306,"#CD534CFF"
80907,977,"#0073C2FF"
73811,977,"#0073C2FF"
9841,903,"#868686FF"
80909,1750,"#7AA6DCFF"
80910,977,"#0073C2FF"
80911,977,"#0073C2FF"
80912,977,"#0073C2FF"
80913,1789,"#003C67FF"
80914,2742,"white"
80916,977,"#0073C2FF"
80917,1750,"#7AA6DCFF"
80918,977,"#0073C2FF"
80919,977,"#0073C2FF"
36779,903,"#868686FF"
43051,1789,"#003C67FF"
80920,977,"#0073C2FF"
20700,418,"#EFC000FF"
19562,977,"#0073C2FF"
2172,418,"#EFC000FF"
80921,903,"#868686FF"
70748,418,"#EFC000FF"
14936,977,"#0073C2FF"
21866,418,"#EFC000FF"
8041,1789,"#003C67FF"
80922,418,"#EFC000FF"
80923,2743,"white"
80925,977,"#0073C2FF"
80926,1750,"#7AA6DCFF"
55372,1185,"#4A6990FF"
45725,903,"#868686FF"
72651,977,"#0073C2FF"
8694,977,"#0073C2FF"
11195,418,"#EFC000FF"
80930,977,"#0073C2FF"
80931,977,"#0073C2FF"
80932,2744,"white"
12596,1789,"#003C67FF"
51456,1346,"#8F7700FF"
80934,265,"white"
57731,418,"#EFC000FF"
80935,1750,"#7AA6DCFF"
36781,903,"#868686FF"
80936,1306,"#CD534CFF"
9357,903,"#868686FF"
80937,2745,"white"
80939,1789,"#003C67FF"
78134,1789,"#003C67FF"
18187,1789,"#003C67FF"
21867,418,"#EFC000FF"
80940,977,"#0073C2FF"
80941,977,"#0073C2FF"
80942,977,"#0073C2FF"
53026,265,"white"
3710,1306,"#CD534CFF"
7327,1407,"#3B3B3BFF"
73116,1306,"#CD534CFF"
28309,1789,"#003C67FF"
57733,418,"#EFC000FF"
80952,1306,"#CD534CFF"
80953,977,"#0073C2FF"
80954,418,"#EFC000FF"
80955,977,"#0073C2FF"
80956,2746,"white"
2767,903,"#868686FF"
70869,977,"#0073C2FF"
57734,418,"#EFC000FF"
15289,977,"#0073C2FF"
80960,977,"#0073C2FF"
6704,1789,"#003C67FF"
80961,977,"#0073C2FF"
3339,903,"#868686FF"
80965,977,"#0073C2FF"
80966,1346,"#8F7700FF"
80967,1750,"#7AA6DCFF"
17391,1306,"#CD534CFF"
7328,977,"#0073C2FF"
67119,977,"#0073C2FF"
68868,1346,"#8F7700FF"
57736,418,"#EFC000FF"
72633,1789,"#003C67FF"
80968,977,"#0073C2FF"
1484,977,"#0073C2FF"
9068,1407,"#3B3B3BFF"
33020,977,"#0073C2FF"
15933,977,"#0073C2FF"
57738,418,"#EFC000FF"
80971,977,"#0073C2FF"
80972,1306,"#CD534CFF"
80973,977,"#0073C2FF"
80974,1750,"#7AA6DCFF"
12598,1789,"#003C67FF"
19563,977,"#0073C2FF"
80975,977,"#0073C2FF"
80976,903,"#868686FF"
70648,1789,"#003C67FF"
80978,977,"#0073C2FF"
80979,977,"#0073C2FF"
80980,1575,"white"
80981,977,"#0073C2FF"
80982,977,"#0073C2FF"
35056,903,"#868686FF"
80983,977,"#0073C2FF"
80984,418,"#EFC000FF"
21869,418,"#EFC000FF"
57743,418,"#EFC000FF"
80985,1076,"white"
46745,903,"#868686FF"
11228,977,"#0073C2FF"
80986,977,"#0073C2FF"
80987,2747,"white"
44085,1056,"white"
10238,977,"#0073C2FF"
21872,418,"#EFC000FF"
3340,903,"#868686FF"
4584,1407,"#3B3B3BFF"
81114,1750,"#7AA6DCFF"
33021,977,"#0073C2FF"
29227,1789,"#003C67FF"
36794,903,"#868686FF"
75403,1346,"#8F7700FF"
81115,977,"#0073C2FF"
26867,1320,"white"
81116,418,"#EFC000FF"
81117,903,"#868686FF"
1711,977,"#0073C2FF"
81118,977,"#0073C2FF"
21873,418,"#EFC000FF"
81119,1750,"#7AA6DCFF"
36796,1750,"#7AA6DCFF"
81120,1306,"#CD534CFF"
3969,977,"#0073C2FF"
6442,1884,"white"
47715,1789,"#003C67FF"
81121,977,"#0073C2FF"
20260,977,"#0073C2FF"
81123,977,"#0073C2FF"
6951,977,"#0073C2FF"
81124,2748,"white"
6451,977,"#0073C2FF"
43052,1789,"#003C67FF"
57749,418,"#EFC000FF"
42014,977,"#0073C2FF"
80502,903,"#868686FF"
81127,977,"#0073C2FF"
21874,418,"#EFC000FF"
20217,977,"#0073C2FF"
31914,418,"#EFC000FF"
57750,418,"#EFC000FF"
80774,928,"white"
21876,418,"#EFC000FF"
81128,977,"#0073C2FF"
81129,2749,"white"
14671,1306,"#CD534CFF"
17933,977,"#0073C2FF"
81131,977,"#0073C2FF"
21877,418,"#EFC000FF"
21878,1306,"#CD534CFF"
31915,418,"#EFC000FF"
81134,1346,"#8F7700FF"
81135,1407,"#3B3B3BFF"
21879,418,"#EFC000FF"
81137,2750,"white"
81139,977,"#0073C2FF"
81140,977,"#0073C2FF"
10076,977,"#0073C2FF"
81141,977,"#0073C2FF"
81142,977,"#0073C2FF"
